-0.000000000000000000e+00 -3.708372266552941454e+01 -6.905244910133063740e+01 -0.000000000000000000e+00 -3.708372266552941454e+01 -6.905244910133063740e+01 -0.000000000000000000e+00 -3.708372266552941454e+01 -6.905244910133063740e+01 -1.778015087366795797e+02
-0.000000000000000000e+00 -6.170605829012887256e+01 -8.890075436833966194e+01 -0.000000000000000000e+00 -6.170605829012887256e+01 -8.890075436833966194e+01 -0.000000000000000000e+00 -6.170605829012887256e+01 -8.890075436833966194e+01 -1.778015087366793239e+02
-0.000000000000000000e+00 -5.811019209332458502e+01 -8.890075436833973299e+01 -0.000000000000000000e+00 -5.811019209332458502e+01 -8.890075436833973299e+01 -0.000000000000000000e+00 -5.811019209332458502e+01 -8.890075436833973299e+01 -1.778015087366794660e+02
-0.000000000000000000e+00 -3.741302072277801472e+01 -6.966562479413836684e+01 -0.000000000000000000e+00 -3.741302072277801472e+01 -6.966562479413836684e+01 -0.000000000000000000e+00 -3.741302072277801472e+01 -6.966562479413836684e+01 -1.778015087366793239e+02
-0.000000000000000000e+00 -4.285145524696284269e+01 -7.979236494262046619e+01 -0.000000000000000000e+00 -4.285145524696284269e+01 -7.979236494262046619e+01 -0.000000000000000000e+00 -4.285145524696284269e+01 -7.979236494262046619e+01 -1.778015087366794660e+02
-0.000000000000000000e+00 -4.191652082446057648e+01 -7.805145256968521039e+01 -0.000000000000000000e+00 -4.191652082446057648e+01 -7.805145256968521039e+01 -0.000000000000000000e+00 -4.191652082446057648e+01 -7.805145256968521039e+01 -1.778015087366795797e+02
-0.000000000000000000e+00 -3.019673291247931601e+01 -5.622839921634079019e+01 -0.000000000000000000e+00 -3.019673291247931601e+01 -5.622839921634079019e+01 -0.000000000000000000e+00 -3.019673291247931601e+01 -5.622839921634079019e+01 -1.778015087366795797e+02
-0.000000000000000000e+00 -2.821524484708248792e+01 -5.253873178422255563e+01 -0.000000000000000000e+00 -2.821524484708248792e+01 -5.253873178422255563e+01 -0.000000000000000000e+00 -2.821524484708248792e+01 -5.253873178422255563e+01 -1.778015087366795797e+02
-0.000000000000000000e+00 -3.945975592424532663e-01 -7.365821105859127194e-01 -0.000000000000000000e+00 -3.945975592424532663e-01 -7.365821105859127194e-01 -0.000000000000000000e+00 -3.945975592424532663e-01 -7.365821105859127194e-01 -3.630297545030570117e+00
-0.000000000000000000e+00 -2.791837107190644485e-01 -5.211429266755870371e-01 -0.000000000000000000e+00 -2.791837107190644485e-01 -5.211429266755870371e-01 -0.000000000000000000e+00 -2.791837107190644485e-01 -5.211429266755870371e-01 -2.568490138615393548e+00
-0.000000000000000000e+00 -5.824237344610728728e-01 -1.087190970994002637e+00 -0.000000000000000000e+00 -5.824237344610728728e-01 -1.087190970994002637e+00 -0.000000000000000000e+00 -5.824237344610728728e-01 -1.087190970994002637e+00 -3.874544870520577167e+00
-0.000000000000000000e+00 -4.077095211938819297e-01 -7.610577728952462317e-01 -0.000000000000000000e+00 -4.077095211938819297e-01 -7.610577728952462317e-01 -0.000000000000000000e+00 -4.077095211938819297e-01 -7.610577728952462317e-01 -3.750927594983713753e+00
-0.000000000000000000e+00 -3.873744738292767553e-01 -7.230990178146499137e-01 -0.000000000000000000e+00 -3.873744738292767553e-01 -7.230990178146499137e-01 -0.000000000000000000e+00 -3.873744738292767553e-01 -7.230990178146499137e-01 -3.563845159229345416e+00
-0.000000000000000000e+00 -4.369778994500502778e-01 -8.156920789734271038e-01 -0.000000000000000000e+00 -4.369778994500502778e-01 -8.156920789734271038e-01 -0.000000000000000000e+00 -4.369778994500502778e-01 -8.156920789734271038e-01 -3.874544870520577167e+00
-0.000000000000000000e+00 -5.302363262966323099e-01 -9.897744757537135785e-01 -0.000000000000000000e+00 -5.302363262966323099e-01 -9.897744757537135785e-01 -0.000000000000000000e+00 -5.302363262966323099e-01 -9.897744757537135785e-01 -3.874544870520577167e+00
-0.000000000000000000e+00 -3.243491384809726874e-01 -6.054517251644822018e-01 -0.000000000000000000e+00 -3.243491384809726874e-01 -6.054517251644822018e-01 -0.000000000000000000e+00 -3.243491384809726874e-01 -6.054517251644822018e-01 -2.984012074024948724e+00
-0.000000000000000000e+00 -4.773975652866718766e-01 -8.911421218684542067e-01 -0.000000000000000000e+00 -4.773975652866718766e-01 -8.911421218684542067e-01 -0.000000000000000000e+00 -4.773975652866718766e-01 -8.911421218684542067e-01 -3.874544870520578943e+00
-0.000000000000000000e+00 -3.154355461211389433e-01 -5.888130194261260719e-01 -0.000000000000000000e+00 -3.154355461211389433e-01 -5.888130194261260719e-01 -0.000000000000000000e+00 -3.154355461211389433e-01 -5.888130194261260719e-01 -2.902007024314479100e+00
-0.000000000000000000e+00 -4.448162256941532444e-01 -8.303236212957527673e-01 -0.000000000000000000e+00 -4.448162256941532444e-01 -8.303236212957527673e-01 -0.000000000000000000e+00 -4.448162256941532444e-01 -8.303236212957527673e-01 -3.874544870520578943e+00
-0.000000000000000000e+00 -6.331342393034078420e-01 -1.181850580033027898e+00 -0.000000000000000000e+00 -6.331342393034078420e-01 -1.181850580033027898e+00 -0.000000000000000000e+00 -6.331342393034078420e-01 -1.181850580033027898e+00 -3.874544870520577167e+00
